TransactionID,Date,Month,Category,Amount,MerchantName,IsAnomaly
TXN00444,2024-02-01,February,Transport,3.6,Sunoco,0
TXN00445,2024-02-01,February,Entertainment,4.08,Ticketmaster,0
TXN00446,2024-02-01,February,Health,15.51,Dr. Smith MD,0
TXN00447,2024-02-01,February,Health,9.87,Dental Care Plus,0
TXN00448,2024-02-02,February,Housing,341.62,Sunshine Apartments,0
TXN00449,2024-02-02,February,Food,3.95,Chipotle,0
TXN00450,2024-02-02,February,Food,4.58,Starbucks,0
TXN00451,2024-02-02,February,Food,4.89,Whole Foods,0
TXN00452,2024-02-02,February,Food,5.09,Trader Joe's,0
TXN00453,2024-02-02,February,Food,5.52,Starbucks,0
TXN00454,2024-02-02,February,Transport,3.16,EZPass Toll,0
TXN00455,2024-02-02,February,Transport,2.95,Metro Transit,0
TXN00456,2024-02-02,February,Transport,3.95,Metro Transit,0
TXN00457,2024-02-02,February,Shopping,6.0,Target,0
TXN00458,2024-02-02,February,Shopping,3.11,H&M,0
TXN00459,2024-02-02,February,Shopping,4.7,PetSmart,0
TXN00460,2024-02-02,February,Shopping,4.48,HomeDepot,0
TXN00461,2024-02-02,February,Health,11.91,Vision Works,0
TXN00462,2024-02-02,February,Utilities,12.15,T-Mobile,0
TXN00463,2024-02-02,February,Subscriptions,7.28,LinkedIn Premium,0
TXN00464,2024-02-03,February,Food,2.35,Domino's,0
TXN00465,2024-02-03,February,Food,4.02,Chili's,0
TXN00466,2024-02-03,February,Food,3.54,Panda Express,0
TXN00467,2024-02-03,February,Food,4.83,Shake Shack,0
TXN00468,2024-02-03,February,Food,5.1,Chili's,0
TXN00469,2024-02-03,February,Food,3.98,Olive Garden,0
TXN00470,2024-02-03,February,Food,4.73,FreshMart,0
TXN00471,2024-02-03,February,Food,4.89,Chipotle,0
TXN00472,2024-02-03,February,Transport,2.39,Hertz,0
TXN00473,2024-02-03,February,Transport,3.4,Zipcar,0
TXN00474,2024-02-03,February,Transport,1.87,ParkNow,0
TXN00475,2024-02-03,February,Transport,3.05,Shell Gas,0
TXN00476,2024-02-03,February,Transport,3.41,BP Fuel,0
TXN00477,2024-02-03,February,Transport,2.87,Circle K,0
TXN00478,2024-02-03,February,Transport,1.54,ParkNow,0
TXN00479,2024-02-03,February,Transport,2.76,SpeedyPark,0
TXN00480,2024-02-03,February,Entertainment,4.86,Regal Cinemas,0
TXN00481,2024-02-03,February,Entertainment,4.33,Hulu,0
TXN00482,2024-02-03,February,Entertainment,3.76,Spotify,0
TXN00483,2024-02-03,February,Entertainment,2.0,Dave & Buster's,0
TXN00484,2024-02-03,February,Shopping,3.34,Nordstrom,0
TXN00485,2024-02-03,February,Utilities,9.53,Natural Gas LLC,0
TXN00486,2024-02-04,February,Housing,291.71,Greenview Property Mgmt,0
TXN00487,2024-02-04,February,Food,5.05,Kroger,0
TXN00488,2024-02-04,February,Food,6.0,Whole Foods,0
TXN00489,2024-02-04,February,Transport,1.54,Metro Transit,0
TXN00490,2024-02-04,February,Transport,4.75,Enterprise,0
TXN00491,2024-02-04,February,Transport,2.75,Shell Gas,0
TXN00492,2024-02-04,February,Transport,3.78,Hertz,0
TXN00493,2024-02-04,February,Entertainment,1.56,Netflix,0
TXN00494,2024-02-04,February,Entertainment,1.56,Hulu,0
TXN00495,2024-02-04,February,Entertainment,4.29,Spotify,0
TXN00496,2024-02-04,February,Health,11.37,Dental Care Plus,0
TXN00497,2024-02-05,February,Food,4.45,Subway,0
TXN00498,2024-02-05,February,Food,6.93,Local Bistro,0
TXN00499,2024-02-05,February,Food,3.98,Five Guys,0
TXN00500,2024-02-05,February,Food,3.64,Trader Joe's,0
TXN00501,2024-02-05,February,Transport,3.28,Uber,0
TXN00502,2024-02-05,February,Transport,4.62,Hertz,0
TXN00503,2024-02-05,February,Transport,5.87,Shell Gas,0
TXN00504,2024-02-05,February,Entertainment,4.1,Bowling Alley,0
TXN00505,2024-02-05,February,Entertainment,2.83,Steam,0
TXN00506,2024-02-05,February,Entertainment,4.24,Regal Cinemas,0
TXN00507,2024-02-05,February,Entertainment,2.05,Apple TV+,0
TXN00508,2024-02-05,February,Shopping,1.55,eBay,0
TXN00509,2024-02-05,February,Shopping,5.6,Best Buy,0
TXN00510,2024-02-05,February,Shopping,2.77,HomeDepot,0
TXN00511,2024-02-05,February,Shopping,3.17,Costco,0
TXN00512,2024-02-05,February,Shopping,2.14,Macy's,0
TXN00513,2024-02-05,February,Shopping,1.81,Best Buy,0
TXN00514,2024-02-05,February,Utilities,12.78,Water Dept,0
TXN00515,2024-02-06,February,Food,4.6,Domino's,0
TXN00516,2024-02-06,February,Food,4.32,Olive Garden,0
TXN00517,2024-02-06,February,Transport,5.1,Metro Transit,0
TXN00518,2024-02-06,February,Transport,2.73,Valero,0
TXN00519,2024-02-06,February,Entertainment,6.54,HBO Max,0
TXN00520,2024-02-06,February,Shopping,1.5,Nordstrom,0
TXN00521,2024-02-06,February,Shopping,3.77,HomeDepot,0
TXN00522,2024-02-06,February,Health,3.57,Dr. Smith MD,0
TXN00523,2024-02-06,February,Health,12.64,Anytime Fitness,0
TXN00524,2024-02-06,February,Subscriptions,7.15,Apple One,0
TXN00525,2024-02-07,February,Food,5.23,Domino's,0
TXN00526,2024-02-07,February,Food,5.2,Panda Express,0
TXN00527,2024-02-07,February,Food,4.55,FreshMart,0
TXN00528,2024-02-07,February,Food,5.06,Domino's,0
TXN00529,2024-02-07,February,Food,3.85,Kroger,0
TXN00530,2024-02-07,February,Food,3.65,Subway,0
TXN00531,2024-02-07,February,Transport,4.14,Shell Gas,0
TXN00532,2024-02-07,February,Entertainment,3.54,Regal Cinemas,0
TXN00533,2024-02-07,February,Entertainment,7.92,HBO Max,0
TXN00534,2024-02-07,February,Shopping,4.67,TJ Maxx,0
TXN00535,2024-02-07,February,Shopping,7.65,HomeDepot,0
TXN00536,2024-02-07,February,Shopping,2.76,Amazon,0
TXN00537,2024-02-07,February,Shopping,7.53,Macy's,0
TXN00538,2024-02-07,February,Shopping,5.9,IKEA,0
TXN00539,2024-02-07,February,Health,6.08,Walgreens,0
TXN00540,2024-02-07,February,Utilities,8.25,T-Mobile,0
TXN00541,2024-02-08,February,Food,3.35,Panera Bread,0
TXN00542,2024-02-08,February,Food,3.72,Shake Shack,0
TXN00543,2024-02-08,February,Food,4.37,Safeway,0
TXN00544,2024-02-08,February,Food,3.33,Panera Bread,0
TXN00545,2024-02-08,February,Transport,3.12,Enterprise,0
TXN00546,2024-02-08,February,Transport,4.97,EZPass Toll,0
TXN00547,2024-02-08,February,Transport,3.26,Shell Gas,0
TXN00548,2024-02-08,February,Transport,3.16,Metro Transit,0
TXN00549,2024-02-08,February,Transport,4.38,EZPass Toll,0
TXN00550,2024-02-08,February,Transport,2.55,SpeedyPark,0
TXN00551,2024-02-08,February,Entertainment,1.56,AMC Theaters,0
TXN00552,2024-02-08,February,Shopping,2.45,Macy's,0
TXN00553,2024-02-08,February,Shopping,3.72,Macy's,0
TXN00554,2024-02-08,February,Utilities,4.83,Water Dept,0
TXN00555,2024-02-09,February,Food,5.2,FreshMart,0
TXN00556,2024-02-09,February,Food,5.3,Five Guys,0
TXN00557,2024-02-09,February,Food,4.7,McDonald's,0
TXN00558,2024-02-09,February,Transport,4.58,Lyft,0
TXN00559,2024-02-09,February,Transport,3.4,Shell Gas,0
TXN00560,2024-02-09,February,Entertainment,4.2,Steam,0
TXN00561,2024-02-09,February,Shopping,3.19,Best Buy,0
TXN00562,2024-02-09,February,Shopping,5.3,PetSmart,0
TXN00563,2024-02-09,February,Shopping,4.94,Lowe's,0
TXN00564,2024-02-09,February,Shopping,4.09,Lowe's,0
TXN00565,2024-02-09,February,Food,917.12,Whole Foods,1
TXN00566,2024-02-10,February,Housing,317.66,Riverside Rentals,0
TXN00567,2024-02-10,February,Food,5.62,Dunkin',0
TXN00568,2024-02-10,February,Food,4.39,Safeway,0
TXN00569,2024-02-10,February,Food,4.47,Panera Bread,0
TXN00570,2024-02-10,February,Transport,2.58,EZPass Toll,0
TXN00571,2024-02-10,February,Transport,3.97,Circle K,0
TXN00572,2024-02-10,February,Entertainment,5.18,Disney+,0
TXN00573,2024-02-10,February,Entertainment,2.18,Hulu,0
TXN00574,2024-02-10,February,Shopping,5.68,Zara,0
TXN00575,2024-02-10,February,Shopping,3.37,Amazon,0
TXN00576,2024-02-10,February,Shopping,4.83,Macy's,0
TXN00577,2024-02-10,February,Shopping,2.35,Etsy,0
TXN00578,2024-02-10,February,Shopping,2.6,Best Buy,0
TXN00579,2024-02-10,February,Shopping,2.94,Target,0
TXN00580,2024-02-10,February,Shopping,3.69,Walmart,0
TXN00581,2024-02-10,February,Health,8.88,Urgent Care,0
TXN00582,2024-02-10,February,Subscriptions,5.25,LinkedIn Premium,0
TXN00583,2024-02-11,February,Food,6.1,Kroger,0
TXN00584,2024-02-11,February,Food,4.94,Subway,0
TXN00585,2024-02-11,February,Food,2.92,Subway,0
TXN00586,2024-02-11,February,Food,4.44,Safeway,0
TXN00587,2024-02-11,February,Food,4.95,Tim Hortons,0
TXN00588,2024-02-11,February,Transport,3.36,Zipcar,0
TXN00589,2024-02-11,February,Transport,4.29,Hertz,0
TXN00590,2024-02-11,February,Transport,1.84,Enterprise,0
TXN00591,2024-02-11,February,Transport,4.58,Zipcar,0
TXN00592,2024-02-11,February,Entertainment,3.1,Live Nation,0
TXN00593,2024-02-11,February,Entertainment,2.03,Live Nation,0
TXN00594,2024-02-11,February,Shopping,3.6,Nike Store,0
TXN00595,2024-02-11,February,Shopping,4.53,Lowe's,0
TXN00596,2024-02-11,February,Shopping,5.2,Zara,0
TXN00597,2024-02-11,February,Health,8.89,Planet Fitness,0
TXN00598,2024-02-11,February,Utilities,13.97,T-Mobile,0
TXN00599,2024-02-12,February,Food,5.54,Panera Bread,0
TXN00600,2024-02-12,February,Food,5.36,Jersey Mike's,0
TXN00601,2024-02-12,February,Food,4.26,Panera Bread,0
TXN00602,2024-02-12,February,Food,5.08,FreshMart,0
TXN00603,2024-02-12,February,Food,3.77,Domino's,0
TXN00604,2024-02-12,February,Food,4.23,Chili's,0
TXN00605,2024-02-12,February,Food,4.21,FreshMart,0
TXN00606,2024-02-12,February,Transport,3.12,Zipcar,0
TXN00607,2024-02-12,February,Transport,3.57,Lyft,0
TXN00608,2024-02-12,February,Transport,4.43,Metro Transit,0
TXN00609,2024-02-12,February,Transport,3.22,Hertz,0
TXN00610,2024-02-12,February,Transport,4.05,Circle K,0
TXN00611,2024-02-12,February,Entertainment,1.67,Ticketmaster,0
TXN00612,2024-02-12,February,Entertainment,1.56,ESPN+,0
TXN00613,2024-02-12,February,Entertainment,4.33,Bowling Alley,0
TXN00614,2024-02-12,February,Entertainment,2.53,Dave & Buster's,0
TXN00615,2024-02-12,February,Shopping,2.79,Target,0
TXN00616,2024-02-12,February,Shopping,2.37,Costco,0
TXN00617,2024-02-12,February,Shopping,2.79,eBay,0
TXN00618,2024-02-12,February,Shopping,1.5,Lowe's,0
TXN00619,2024-02-12,February,Shopping,2.22,Old Navy,0
TXN00620,2024-02-12,February,Utilities,14.75,Internet Pro,0
TXN00621,2024-02-12,February,Subscriptions,6.23,Microsoft 365,0
TXN00622,2024-02-13,February,Food,4.82,Tim Hortons,0
TXN00623,2024-02-13,February,Food,5.28,Jersey Mike's,0
TXN00624,2024-02-13,February,Food,4.89,Whole Foods,0
TXN00625,2024-02-13,February,Food,3.66,FreshMart,0
TXN00626,2024-02-13,February,Transport,2.53,Enterprise,0
TXN00627,2024-02-13,February,Transport,2.27,Enterprise,0
TXN00628,2024-02-13,February,Entertainment,1.56,Bowling Alley,0
TXN00629,2024-02-13,February,Entertainment,3.24,Disney+,0
TXN00630,2024-02-13,February,Shopping,1.5,Target,0
TXN00631,2024-02-13,February,Shopping,3.01,TJ Maxx,0
TXN00632,2024-02-13,February,Shopping,3.31,HomeDepot,0
TXN00633,2024-02-13,February,Shopping,8.38,Nordstrom,0
TXN00634,2024-02-13,February,Subscriptions,5.45,Microsoft 365,0
TXN00635,2024-02-14,February,Food,4.7,Five Guys,0
TXN00636,2024-02-14,February,Food,4.01,Panera Bread,0
TXN00637,2024-02-14,February,Food,3.61,Whole Foods,0
TXN00638,2024-02-14,February,Transport,3.97,BP Fuel,0
TXN00639,2024-02-14,February,Shopping,5.8,PetSmart,0
TXN00640,2024-02-14,February,Shopping,4.63,H&M,0
TXN00641,2024-02-14,February,Shopping,3.17,IKEA,0
TXN00642,2024-02-14,February,Shopping,4.47,HomeDepot,0
TXN00643,2024-02-14,February,Utilities,10.82,T-Mobile,0
TXN00644,2024-02-14,February,Subscriptions,4.47,Dropbox,0
TXN00645,2024-02-14,February,Food,863.39,Whole Foods,1
TXN00646,2024-02-15,February,Food,5.14,Shake Shack,0
TXN00647,2024-02-15,February,Food,4.72,Chipotle,0
TXN00648,2024-02-15,February,Food,4.42,Kroger,0
TXN00649,2024-02-15,February,Food,4.06,Dunkin',0
TXN00650,2024-02-15,February,Food,3.72,Dunkin',0
TXN00651,2024-02-15,February,Food,4.73,FreshMart,0
TXN00652,2024-02-15,February,Food,3.45,Five Guys,0
TXN00653,2024-02-15,February,Food,4.73,Dunkin',0
TXN00654,2024-02-15,February,Food,5.66,Dunkin',0
TXN00655,2024-02-15,February,Food,4.0,Panera Bread,0
TXN00656,2024-02-15,February,Food,2.88,Chili's,0
TXN00657,2024-02-15,February,Transport,2.52,Zipcar,0
TXN00658,2024-02-15,February,Transport,3.08,Zipcar,0
TXN00659,2024-02-15,February,Transport,4.21,Sunoco,0
TXN00660,2024-02-15,February,Entertainment,4.03,HBO Max,0
TXN00661,2024-02-15,February,Entertainment,5.36,Spotify,0
TXN00662,2024-02-15,February,Entertainment,4.36,AMC Theaters,0
TXN00663,2024-02-15,February,Entertainment,4.85,Live Nation,0
TXN00664,2024-02-15,February,Shopping,2.05,Costco,0
TXN00665,2024-02-15,February,Shopping,3.72,Lowe's,0
TXN00666,2024-02-15,February,Health,9.3,Dr. Smith MD,0
TXN00667,2024-02-15,February,Utilities,13.2,AT&T,0
TXN00668,2024-02-15,February,Subscriptions,6.5,LinkedIn Premium,0
TXN00669,2024-02-16,February,Food,5.83,Tim Hortons,0
TXN00670,2024-02-16,February,Food,5.97,Chili's,0
TXN00671,2024-02-16,February,Food,4.68,Shake Shack,0
TXN00672,2024-02-16,February,Food,3.57,Chili's,0
TXN00673,2024-02-16,February,Transport,3.09,Sunoco,0
TXN00674,2024-02-16,February,Transport,4.77,Shell Gas,0
TXN00675,2024-02-16,February,Entertainment,3.36,Bowling Alley,0
TXN00676,2024-02-16,February,Entertainment,2.63,Steam,0
TXN00677,2024-02-16,February,Utilities,11.55,Water Dept,0
TXN00678,2024-02-16,February,Utilities,8.83,T-Mobile,0
TXN00679,2024-02-16,February,Subscriptions,6.56,Adobe CC,0
TXN00680,2024-02-17,February,Food,4.79,Jersey Mike's,0
TXN00681,2024-02-17,February,Food,4.17,Chipotle,0
TXN00682,2024-02-17,February,Food,4.81,Chili's,0
TXN00683,2024-02-17,February,Food,4.4,Panda Express,0
TXN00684,2024-02-17,February,Food,3.81,Subway,0
TXN00685,2024-02-17,February,Food,4.15,Tim Hortons,0
TXN00686,2024-02-17,February,Transport,4.61,Uber,0
TXN00687,2024-02-17,February,Transport,4.08,ParkNow,0
TXN00688,2024-02-17,February,Transport,2.8,ParkNow,0
TXN00689,2024-02-17,February,Entertainment,1.79,ESPN+,0
TXN00690,2024-02-17,February,Entertainment,1.64,Ticketmaster,0
TXN00691,2024-02-17,February,Shopping,4.62,Old Navy,0
TXN00692,2024-02-17,February,Shopping,1.93,Old Navy,0
TXN00693,2024-02-17,February,Shopping,6.92,HomeDepot,0
TXN00694,2024-02-17,February,Shopping,3.56,IKEA,0
TXN00695,2024-02-17,February,Shopping,2.88,Nordstrom,0
TXN00696,2024-02-17,February,Health,2.82,Urgent Care,0
TXN00697,2024-02-17,February,Utilities,8.94,Verizon,0
TXN00698,2024-02-17,February,Utilities,9.84,AT&T,0
TXN00699,2024-02-18,February,Food,4.23,Trader Joe's,0
TXN00700,2024-02-18,February,Transport,6.42,SpeedyPark,0
TXN00701,2024-02-18,February,Transport,4.15,Shell Gas,0
TXN00702,2024-02-18,February,Transport,3.96,Circle K,0
TXN00703,2024-02-18,February,Transport,3.23,Shell Gas,0
TXN00704,2024-02-18,February,Transport,5.1,Chevron,0
TXN00705,2024-02-18,February,Entertainment,2.36,Bowling Alley,0
TXN00706,2024-02-18,February,Entertainment,3.3,Regal Cinemas,0
TXN00707,2024-02-18,February,Shopping,1.9,Etsy,0
TXN00708,2024-02-18,February,Shopping,4.34,TJ Maxx,0
TXN00709,2024-02-18,February,Shopping,4.53,Zara,0
TXN00710,2024-02-18,February,Shopping,1.5,Costco,0
TXN00711,2024-02-18,February,Subscriptions,6.43,Adobe CC,0
TXN00712,2024-02-19,February,Food,5.15,Chili's,0
TXN00713,2024-02-19,February,Food,4.07,Starbucks,0
TXN00714,2024-02-19,February,Food,5.28,Panda Express,0
TXN00715,2024-02-19,February,Food,5.31,Shake Shack,0
TXN00716,2024-02-19,February,Food,5.17,Panda Express,0
TXN00717,2024-02-19,February,Food,4.66,Panda Express,0
TXN00718,2024-02-19,February,Food,5.32,Trader Joe's,0
TXN00719,2024-02-19,February,Transport,3.22,Lyft,0
TXN00720,2024-02-19,February,Transport,2.6,EZPass Toll,0
TXN00721,2024-02-19,February,Transport,3.04,SpeedyPark,0
TXN00722,2024-02-19,February,Shopping,3.61,Lowe's,0
TXN00723,2024-02-19,February,Shopping,6.93,Costco,0
TXN00724,2024-02-19,February,Shopping,2.32,Macy's,0
TXN00725,2024-02-19,February,Shopping,2.56,Zara,0
TXN00726,2024-02-19,February,Shopping,6.69,Lowe's,0
TXN00727,2024-02-19,February,Health,16.59,Anytime Fitness,0
TXN00728,2024-02-19,February,Health,9.8,Mayo Clinic Portal,0
TXN00729,2024-02-19,February,Subscriptions,7.35,Microsoft 365,0
TXN00730,2024-02-20,February,Food,5.97,FreshMart,0
TXN00731,2024-02-20,February,Food,4.6,Jersey Mike's,0
TXN00732,2024-02-20,February,Food,3.54,Chipotle,0
TXN00733,2024-02-20,February,Food,4.37,Domino's,0
TXN00734,2024-02-20,February,Food,4.82,Tim Hortons,0
TXN00735,2024-02-20,February,Transport,2.69,Circle K,0
TXN00736,2024-02-20,February,Transport,4.4,Chevron,0
TXN00737,2024-02-20,February,Shopping,1.5,Costco,0
TXN00738,2024-02-20,February,Shopping,1.67,Etsy,0
TXN00739,2024-02-20,February,Shopping,3.39,Zara,0
TXN00740,2024-02-20,February,Shopping,3.96,Zara,0
TXN00741,2024-02-20,February,Shopping,3.03,PetSmart,0
TXN00742,2024-02-21,February,Housing,314.98,Riverside Rentals,0
TXN00743,2024-02-21,February,Food,5.16,Panera Bread,0
TXN00744,2024-02-21,February,Food,3.4,Tim Hortons,0
TXN00745,2024-02-21,February,Food,5.32,McDonald's,0
TXN00746,2024-02-21,February,Transport,3.73,Hertz,0
TXN00747,2024-02-21,February,Transport,3.65,Circle K,0
TXN00748,2024-02-21,February,Transport,2.86,EZPass Toll,0
TXN00749,2024-02-21,February,Transport,4.09,Uber,0
TXN00750,2024-02-21,February,Transport,3.83,Uber,0
TXN00751,2024-02-21,February,Shopping,6.73,Nordstrom,0
TXN00752,2024-02-21,February,Shopping,4.83,eBay,0
TXN00753,2024-02-21,February,Health,4.73,Rite Aid,0
TXN00754,2024-02-21,February,Health,9.83,Dr. Smith MD,0
TXN00755,2024-02-21,February,Utilities,16.63,Xfinity,0
TXN00756,2024-02-21,February,Food,836.33,Whole Foods,1
TXN00757,2024-02-22,February,Food,3.89,Olive Garden,0
TXN00758,2024-02-22,February,Food,4.48,Local Bistro,0
TXN00759,2024-02-22,February,Food,5.31,Shake Shack,0
TXN00760,2024-02-22,February,Food,6.19,FreshMart,0
TXN00761,2024-02-22,February,Transport,2.16,BP Fuel,0
TXN00762,2024-02-22,February,Transport,2.73,Valero,0
TXN00763,2024-02-22,February,Transport,2.81,Chevron,0
TXN00764,2024-02-22,February,Entertainment,4.07,Ticketmaster,0
TXN00765,2024-02-22,February,Shopping,4.21,Best Buy,0
TXN00766,2024-02-22,February,Shopping,5.37,Zara,0
TXN00767,2024-02-22,February,Utilities,13.65,Natural Gas LLC,0
TXN00768,2024-02-22,February,Subscriptions,7.56,Canva Pro,0
TXN00769,2024-02-23,February,Housing,234.03,Metro Realty,0
TXN00770,2024-02-23,February,Food,4.67,Starbucks,0
TXN00771,2024-02-23,February,Food,4.78,Shake Shack,0
TXN00772,2024-02-23,February,Food,4.92,Chipotle,0
TXN00773,2024-02-23,February,Food,4.55,Five Guys,0
TXN00774,2024-02-23,February,Transport,4.27,Valero,0
TXN00775,2024-02-23,February,Transport,4.58,Enterprise,0
TXN00776,2024-02-23,February,Transport,4.59,Chevron,0
TXN00777,2024-02-23,February,Transport,5.1,Uber,0
TXN00778,2024-02-23,February,Transport,3.25,Chevron,0
TXN00779,2024-02-23,February,Entertainment,1.67,Dave & Buster's,0
TXN00780,2024-02-23,February,Entertainment,2.79,AMC Theaters,0
TXN00781,2024-02-23,February,Entertainment,2.96,Disney+,0
TXN00782,2024-02-23,February,Entertainment,2.15,Live Nation,0
TXN00783,2024-02-23,February,Shopping,3.18,Costco,0
TXN00784,2024-02-23,February,Shopping,7.25,PetSmart,0
TXN00785,2024-02-23,February,Shopping,3.3,Best Buy,0
TXN00786,2024-02-23,February,Shopping,5.22,H&M,0
TXN00787,2024-02-23,February,Shopping,7.21,IKEA,0
TXN00788,2024-02-23,February,Shopping,2.83,Zara,0
TXN00789,2024-02-23,February,Shopping,1.5,eBay,0
TXN00790,2024-02-23,February,Health,3.74,Planet Fitness,0
TXN00791,2024-02-23,February,Utilities,12.98,Natural Gas LLC,0
TXN00792,2024-02-24,February,Food,3.92,Whole Foods,0
TXN00793,2024-02-24,February,Food,3.8,Safeway,0
TXN00794,2024-02-24,February,Food,4.82,Safeway,0
TXN00795,2024-02-24,February,Transport,3.87,Shell Gas,0
TXN00796,2024-02-24,February,Entertainment,5.91,Spotify,0
TXN00797,2024-02-24,February,Entertainment,1.56,Dave & Buster's,0
TXN00798,2024-02-24,February,Shopping,2.96,TJ Maxx,0
TXN00799,2024-02-24,February,Shopping,2.78,Target,0
TXN00800,2024-02-24,February,Shopping,3.8,Zara,0
TXN00801,2024-02-24,February,Health,10.47,Urgent Care,0
TXN00802,2024-02-24,February,Subscriptions,6.83,Canva Pro,0
TXN00803,2024-02-25,February,Food,4.52,Local Bistro,0
TXN00804,2024-02-25,February,Food,3.7,Tim Hortons,0
TXN00805,2024-02-25,February,Food,3.93,Dunkin',0
TXN00806,2024-02-25,February,Food,4.69,Tim Hortons,0
TXN00807,2024-02-25,February,Food,5.11,Chili's,0
TXN00808,2024-02-25,February,Food,4.45,Local Bistro,0
TXN00809,2024-02-25,February,Food,5.54,Subway,0
TXN00810,2024-02-25,February,Food,4.25,Chipotle,0
TXN00811,2024-02-25,February,Food,3.0,Dunkin',0
TXN00812,2024-02-25,February,Transport,3.45,Metro Transit,0
TXN00813,2024-02-25,February,Transport,3.8,ParkNow,0
TXN00814,2024-02-25,February,Transport,3.63,Chevron,0
TXN00815,2024-02-25,February,Entertainment,6.25,Hulu,0
TXN00816,2024-02-25,February,Entertainment,4.07,ESPN+,0
TXN00817,2024-02-25,February,Shopping,3.77,Nordstrom,0
TXN00818,2024-02-25,February,Shopping,4.78,Lowe's,0
TXN00819,2024-02-25,February,Shopping,5.07,H&M,0
TXN00820,2024-02-25,February,Shopping,4.63,Zara,0
TXN00821,2024-02-25,February,Shopping,4.39,H&M,0
